-9211529966686020071 QrCodePayOrderDetail "2018-03-01 02:46:03.683"
-9211529966686020071 Certification "2018-03-01 02:46:09.347"
-9211529966686020071 访问卡包频道页 "2018-03-01 02:46:11.609"
-9211529966686020071 显示开机广告页 "2018-03-01 03:19:47.725"
-9211529966686020071 WelcomeView "2018-03-01 03:19:47.99"
-9211529966686020071 访问卡包频道页 "2018-03-01 03:19:48.616"
-9211529966686020071 手势解锁成功 "2018-03-01 03:19:51.144"
-9211529966686020071 锁屏页的访问 "2018-03-01 03:19:51.207"
-9211529966686020071 访问卡包频道页 "2018-03-01 03:19:55.115"
-9166616056703551321 显示开机广告页 "2018-03-01 15:28:59.041"
-9166616056703551321 WelcomeView "2018-03-01 15:28:59.179"
-9166616056703551321 TutorialView "2018-03-01 15:29:02.509"
-9166616056703551321 城市列表页 "2018-03-01 15:29:58.043"
-9166616056703551321 访问卡包频道页 "2018-03-01 15:29:59.699"
-9166616056703551321 城市列表页 "2018-03-01 15:30:15.238"
-9166616056703551321 访问卡包频道页 "2018-03-01 15:30:16.643"
-9166616056703551321 MinePg "2018-03-01 15:30:18.368"
-9166616056703551321 访问卡包频道页 "2018-03-01 15:30:19.378"
-9166616056703551321 城市列表页 "2018-03-01 15:30:31.318"
-9166616056703551321 城市列表页 "2018-03-01 15:30:39.798"
-9166616056703551321 城市选择成功 "2018-03-01 15:30:49.795"
-9166616056703551321 城市列表页 "2018-03-01 15:30:49.98"
-9166616056703551321 guidePg_NewYearAct "2018-03-01 15:30:51.058"
-9166616056703551321 访问卡包频道页 "2018-03-01 15:30:51.131"
-9166616056703551321 LifeAppDelegate "2018-03-01 15:30:51.241"
-9166616056703551321 登陆界面，用户输入用户名且至少输入一位时 "2018-03-01 15:30:54.463"
-9166616056703551321 登陆界面，用户输入密码且至少输入一位时 "2018-03-01 15:30:59.684"
-9166616056703551321 输入用户信息后，点击“登录”按钮， "2018-03-01 15:31:03.307"
-9166616056703551321 登录失败事件 "2018-03-01 15:31:04.016"
-9166616056703551321 登录页中，点击“立即注册” "2018-03-01 15:31:05.779"
-9166616056703551321 登录页的访问 "2018-03-01 15:31:05.845"
-9166616056703551321 输入手机号后，点击“注册”按钮 "2018-03-01 15:31:12.746"
-9166616056703551321 输入短信验证码后，点击“确认” "2018-03-01 15:31:24.44"
-9166616056703551321 输入登录密码后，点击“确认” "2018-03-01 15:31:31.426"
-9166616056703551321 注册成功事件 "2018-03-01 15:31:32.095"
-9166616056703551321 Web "2018-03-01 15:31:32.176"
-9166616056703551321 登录页的访问 "2018-03-01 15:31:33.141"
-9166616056703551321 SetPatternView "2018-03-01 15:31:36.745"
-9166616056703551321 登录成功事件 "2018-03-01 15:31:36.812"
-9166616056703551321 GuideBindCard "2018-03-01 15:31:40.53"
-9166616056703551321 GuideBindCard "2018-03-01 15:33:34.685"
-9166616056703551321 显示开机广告页 "2018-03-01 21:31:05.918"
-9166616056703551321 WelcomeView "2018-03-01 21:31:06.2"
-9166616056703551321 访问卡包频道页 "2018-03-01 21:31:06.659"
-9166616056703551321 手势解锁成功 "2018-03-01 21:31:31.636"
-9166616056703551321 锁屏页的访问 "2018-03-01 21:31:31.692"
-9166616056703551321 guidePg_NewYearAct "2018-03-01 21:31:34.587"
-9166616056703551321 访问卡包频道页 "2018-03-01 21:31:34.662"
-9166616056703551321 NewYearActPg "2018-03-01 21:31:42.408"
-9166616056703551321 startGet_NewYearAct "2018-03-01 21:31:46.658"
-9166616056703551321 toRealName_NewYearAct "2018-03-01 21:31:50.119"
-9166616056703551321 Web "2018-03-01 21:31:50.181"
-9166616056703551321 输入卡号点击“下一步” "2018-03-01 21:31:57.384"
-9166616056703551321 输入身份证信息后，点击“下一步” "2018-03-01 21:32:15.875"
-9166616056703551321 Certification "2018-03-01 21:32:23.377"
-9166616056703551321 "/添加成功（区分两者）""" "2018-03-01 21:32:25.63"
-9166616056703551321 Certification "2018-03-01 21:32:25.664"
-9166616056703551321 NewYearActPg "2018-03-01 21:32:54.426"
-9166616056703551321 startGet_NewYearAct "2018-03-01 21:32:55.722"
-9166616056703551321 toPayAuth_NewYearAct "2018-03-01 21:32:59.883"
-9166616056703551321 Web "2018-03-01 21:32:59.95"
-9166616056703551321 输入卡号点击“下一步” "2018-03-01 21:33:07.449"
-9166616056703551321 输入身份证信息后，点击“下一步” "2018-03-01 21:33:10.369"
-9166616056703551321 添加银行卡成功 "2018-03-01 21:33:11.478"
-9166616056703551321 输入卡要素，点击下一步 "2018-03-01 21:33:37.683"
-9166616056703551321 输入卡要素，点击下一步 "2018-03-01 21:34:06.333"
-9166616056703551321 输入短信验证码，点击下一步 "2018-03-01 21:34:52.144"
-9166616056703551321 银联支付开通成功 "2018-03-01 21:34:53.737"
-9166616056703551321 Certification "2018-03-01 21:34:53.806"
-9166616056703551321 进入设置支付密码页面 "2018-03-01 21:34:53.861"
-9166616056703551321 支付密码设置成功 "2018-03-01 21:35:00.613"
-9166616056703551321 PayPasswordInput "2018-03-01 21:35:00.692"
-9166616056703551321 startGet_NewYearAct "2018-03-01 21:35:03.449"
-9166616056703551321 openSucc_NewYearAct "2018-03-01 21:35:03.885"
-9166616056703551321 Web "2018-03-01 21:35:15.162"
-9166616056703551321 访问卡包频道页 "2018-03-01 21:35:17.829"
-9166616056703551321 MinePg "2018-03-01 21:35:21.068"
-9166616056703551321 访问生活频道页 "2018-03-01 21:35:23.061"
-9166616056703551321 优惠频道页面 "2018-03-01 21:35:23.653"
-9166616056703551321 访问卡包频道页 "2018-03-01 21:35:28.856"
-9166616056703551321 优惠频道页面 "2018-03-01 21:35:34.238"
-9166616056703551321 访问生活频道页 "2018-03-01 21:35:46.078"
-9166616056703551321 MinePg "2018-03-01 21:35:47.237"
-9166616056703551321 MinePg "2018-03-01 21:40:51.0"
-9166616056703551321 手势解锁成功 "2018-03-01 21:40:52.896"
-9166616056703551321 锁屏页的访问 "2018-03-01 21:40:52.947"
-9166616056703551321 MinePg "2018-03-01 21:40:54.642"
-9166616056703551321 点击手机充值 "2018-03-01 21:40:57.366"
-9166616056703551321 访问卡包频道页 "2018-03-01 21:40:57.454"
-9166616056703551321 进入“手机充值”页面 "2018-03-01 21:40:59.587"
-9166616056703551321 点击“确认支付” "2018-03-01 21:41:02.938"
-9166616056703551321 Web "2018-03-01 21:41:26.455"
-9166616056703551321 Web "2018-03-01 21:41:32.217"
-9166616056703551321 点击手机充值 "2018-03-01 21:41:34.696"
-9166616056703551321 访问卡包频道页 "2018-03-01 21:41:34.749"
-9166616056703551321 进入“手机充值”页面 "2018-03-01 21:41:37.81"
-9166616056703551321 点击“确认支付” "2018-03-01 21:41:40.119"
-9166616056703551321 Web "2018-03-01 21:41:41.226"
-9166616056703551321 手机充值，支付失败 "2018-03-01 21:41:57.338"
-9166616056703551321 Web "2018-03-01 21:42:00.006"
-9166616056703551321 701AtBanner "2018-03-01 21:42:08.258"
-9166616056703551321 701AtIdxMainPg "2018-03-01 21:42:08.278"
-9166616056703551321 访问卡包频道页 "2018-03-01 21:42:08.376"
-9166616056703551321 P2PActPg "2018-03-01 21:42:11.895"
-9166616056703551321 startDraw_P2PActPg "2018-03-01 21:42:13.317"
-9166616056703551321 startDraw_P2PActPg "2018-03-01 21:42:13.981"
-9166616056703551321 wantShare_P2PActPg "2018-03-01 21:42:18.922"
-9166616056703551321 Web "2018-03-01 21:42:24.759"
-9166616056703551321 startDraw_P2PActPg "2018-03-01 21:42:49.471"
-9166616056703551321 startDraw_P2PActPg "2018-03-01 21:42:50.656"
-9166616056703551321 getSoon_P2PActPg "2018-03-01 21:42:51.769"
-9166616056703551321 bankConf_P2PActPg "2018-03-01 21:42:57.846"
-9166616056703551321 bankDraw_P2PActPg "2018-03-01 21:43:02.033"
-9166616056703551321 bankDraw_P2PActPg "2018-03-01 21:43:02.392"
-9166616056703551321 bankDraw_P2PActPg "2018-03-01 21:43:02.905"
-9166616056703551321 bankDraw_P2PActPg "2018-03-01 21:43:04.578"
-9166616056703551321 P2PActPg "2018-03-01 21:43:10.716"
-9166616056703551321 Web "2018-03-01 21:43:12.186"
-9166616056703551321 访问卡包频道页 "2018-03-01 21:43:22.542"
-9166616056703551321 MinePg "2018-03-01 21:43:27.883"
-9166616056703551321 访问生活频道页 "2018-03-01 21:43:30.769"
-9135804486533440849 显示开机广告页 "2018-03-01 19:17:57.135"
-9135804486533440849 WelcomeView "2018-03-01 19:17:57.447"
-9135804486533440849 TutorialView "2018-03-01 19:18:01.457"
-9135804486533440849 城市选择界面，搜索框输入至少一位时 "2018-03-01 19:18:06.048"
-9135804486533440849 城市选择成功 "2018-03-01 19:18:06.585"
-9135804486533440849 城市列表页 "2018-03-01 19:18:06.644"
-9135804486533440849 访问卡包频道页 "2018-03-01 19:18:07.807"
-9135804486533440849 myInfoAtMinePg "2018-03-01 19:18:08.868"
-9135804486533440849 MinePg "2018-03-01 19:18:08.929"
-9135804486533440849 登录页的访问 "2018-03-01 19:18:42.475"
-9135804486533440849 登陆界面，用户输入用户名且至少输入一位时 "2018-03-01 19:18:48.834"
-9135804486533440849 登陆界面，用户输入用户名且至少输入一位时 "2018-03-01 19:18:51.097"
-9135804486533440849 登录页的访问 "2018-03-01 19:19:02.272"
-9135804486533440849 显示开机广告页 "2018-03-01 19:30:23.969"
-9135804486533440849 WelcomeView "2018-03-01 19:30:24.151"
