'user_id,event_id,time,$is_first_day,event,date,staytime,$os,$ip,$country,$province,$city,$manufacturer
'-3124814314592104250,ShareView,43:34.9,1,AppPageView,2018/3/1,,iOS,117.136.75.189,中国,福建,福州,Apple
'-3124814314592104250,IdxMainPg,45:11.7,1,AppPageView,2018/3/1,,iOS,117.136.75.189,中国,福建,福州,Apple
'-3124814314592104250,IdxMainPg,45:14.6,1,AppPageView,2018/3/1,,iOS,117.136.75.189,中国,福建,福州,Apple
'-3124814314592104250,MinePg,45:20.0,1,AppPageView,2018/3/1,,iOS,117.136.75.189,中国,福建,福州,Apple
'-3124814314592104250,MinePg,45:23.2,1,AppPageView,2018/3/1,,iOS,117.136.75.189,中国,福建,福州,Apple
'-3124814314592104250,MinePg,45:31.9,1,AppPageView,2018/3/1,,iOS,117.136.75.189,中国,福建,福州,Apple
'-3124814314592104250,MyCostRecordView,45:40.8,1,AppPageView,2018/3/1,,iOS,117.136.75.189,中国,福建,福州,Apple
'6561167984447559118,LoginView,06:30.6,1,AppPageView,2018/3/1,,Android,117.150.45.114,中国,湖北,襄阳,samsung
'6561167984447559118,MinePg,06:33.7,1,AppPageView,2018/3/1,,Android,117.150.45.114,中国,湖北,襄阳,samsung
'6561167984447559118,MinePg,11:00.3,1,AppPageView,2018/3/1,,Android,117.150.45.114,中国,湖北,襄阳,samsung
'-8052423565714826496,WelcomeView,39:33.1,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,TutorialView,39:37.9,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,MainCityView,39:42.0,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,IdxMainPg,39:48.4,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,LoginView,39:50.7,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,Web,40:33.6,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,LoginView,40:35.8,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,Web,41:37.9,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,LoginView,41:58.7,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,Web,42:25.0,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,ChooseExistCard,42:27.1,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,CardRulesView,42:44.8,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,CardRulesView,43:02.0,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,Web,43:21.1,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,LoginView,43:21.6,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,LoginMobileCheck,43:33.7,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,LoginView,43:33.8,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,SetPatternView,43:37.9,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,MinePg,43:42.9,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,IdxMainPg,43:45.7,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,MinePg,43:54.2,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,MyLaboratory,43:56.9,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,MinePg,44:07.6,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,Web,44:14.9,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,MinePg,44:20.5,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,IdxMainPg,45:17.9,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,Certification,45:52.9,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,IdxMainPg,46:06.6,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,UPQrShowingActivity,46:13.5,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,QRCodeView,46:17.8,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-8052423565714826496,IdxMainPg,46:18.9,1,AppPageView,2018/3/1,,Android,59.63.206.215,中国,江西,南昌,HUAWEI
'-2383660542644024000,TutorialView,26:06.2,1,AppPageView,2018/3/1,,iOS,36.149.76.79,中国,江苏,无锡,Apple
'-2383660542644024000,WelcomeView,26:07.4,1,AppPageView,2018/3/1,,iOS,36.149.76.79,中国,江苏,无锡,Apple
'-2383660542644024000,IdxMainPg,26:07.4,1,AppPageView,2018/3/1,,iOS,36.149.76.79,中国,江苏,无锡,Apple
'-2383660542644024000,MainCityView,26:10.8,1,AppPageView,2018/3/1,,iOS,36.149.76.79,中国,江苏,无锡,Apple
'-2383660542644024000,WelcomeView,26:13.6,1,AppPageView,2018/3/1,,iOS,36.149.76.79,中国,江苏,无锡,Apple
'-2383660542644024000,IdxMainPg,26:13.6,1,AppPageView,2018/3/1,,iOS,36.149.76.79,中国,江苏,无锡,Apple
'-2383660542644024000,LoginView,26:30.0,1,AppPageView,2018/3/1,,iOS,36.149.76.79,中国,江苏,无锡,Apple
'3436941336878677058,WelcomeView,37:09.0,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,TutorialView,37:24.6,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,MainCityView,37:29.9,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,IdxMainPg,37:41.7,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,LoginView,38:16.4,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,LoginView,39:27.9,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,Web,41:32.5,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,LoginView,41:33.0,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,SetPatternView,41:46.7,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,MinePg,42:04.6,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,IdxMainPg,42:08.8,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,Certification,42:36.5,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,ScanPanView,43:00.7,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,Certification,44:37.8,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,IdxMainPg,45:26.7,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,WelcomeView,45:36.2,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,IdxMainPg,45:36.7,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,PatternLockView,45:42.3,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,IdxMainPg,45:47.7,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,UPQrShowingActivity,45:48.6,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,QRBind,45:55.7,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,Certification,47:19.5,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,PayPasswordInput,47:37.9,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,UPQrShowingActivity,47:44.2,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,IdxMainPg,47:48.9,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,WelcomeView,47:52.5,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,IdxMainPg,47:52.8,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,PatternLockView,47:58.0,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,IdxMainPg,48:01.4,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,UPQrShowingActivity,48:07.4,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'3436941336878677058,IdxMainPg,48:10.6,1,AppPageView,2018/3/1,,Android,218.82.90.159,中国,上海,上海,HUAWEI
'-6548548160459131005,WelcomeView,18:02.4,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,TutorialView,18:09.8,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,MainCityView,18:12.0,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,IdxMainPg,18:15.0,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,LoginView,18:19.6,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,Web,18:51.7,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,LoginView,18:52.8,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,SetPatternView,18:56.0,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,MinePg,19:07.8,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,IdxMainPg,19:11.4,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,Web,19:16.3,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,Certification,19:26.7,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,Web,19:28.5,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,IdxMainPg,19:31.5,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,LifeAppDelegate,19:31.6,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,Certification,19:34.6,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,IdxMainPg,20:25.7,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,IdxMainPg,26:05.2,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-6548548160459131005,IdxMainPg,26:06.9,1,AppPageView,2018/3/1,,Android,171.121.217.32,中国,山西,运城,vivo
'-7648461151153813696,WelcomeView,58:41.6,1,AppPageView,2018/3/1,,Android,106.119.26.241,中国,河北,石家庄,Xiaomi
'-7648461151153813696,TutorialView,58:46.6,1,AppPageView,2018/3/1,,Android,106.119.26.241,中国,河北,石家庄,Xiaomi
'-7648461151153813696,MainCityView,58:49.1,1,AppPageView,2018/3/1,,Android,106.119.26.241,中国,河北,石家庄,Xiaomi
'-7648461151153813696,IdxMainPg,59:00.0,1,AppPageView,2018/3/1,,Android,106.119.26.241,中国,河北,石家庄,Xiaomi
'-7648461151153813696,LoginView,59:03.1,1,AppPageView,2018/3/1,,Android,106.119.26.241,中国,河北,石家庄,Xiaomi
'-7648461151153813696,Web,00:42.7,1,AppPageView,2018/3/1,,Android,106.119.26.241,中国,河北,石家庄,Xiaomi
'-7648461151153813696,LoginView,00:45.5,1,AppPageView,2018/3/1,,Android,106.119.26.241,中国,河北,石家庄,Xiaomi
'-7648461151153813696,IdxMainPg,00:50.2,1,AppPageView,2018/3/1,,Android,106.119.26.241,中国,河北,石家庄,Xiaomi
'70525505228487232,close_start_page,26:59.3,1,AppEvent,2018/3/1,,Android,117.136.75.110,中国,福建,福州,HUAWEI
'70525505228487232,city_select,27:09.0,1,AppEvent,2018/3/1,,Android,117.136.75.110,中国,福建,福州,HUAWEI
'785712045990631616,city_select,04:45.1,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,loginAtIdxMainPg,04:46.6,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,login_user,04:48.0,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,loginAtIdxMainPg,04:58.3,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,registerApply,05:00.1,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,registerSubmit,05:06.7,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,registerSubmit,05:07.3,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,registerCode,05:19.4,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,registerCode,05:35.3,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,registerPwd,05:41.6,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,registerSuccess,05:42.0,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,loginSubmit,05:42.0,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,loginSuccess,05:42.6,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,activityAtIdxMainPg,05:54.8,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,NewYearActPg,05:55.5,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,startGet_NewYearAct,05:57.4,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,toRealName_NewYearAct,06:00.0,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,addCrdAtCrdLstPg,06:00.0,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,bindcardCardno,06:17.1,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,guidePg_NewYearAct,06:48.3,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,getSoon_NewYearAct,06:49.4,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,700AtIdxMainPg,06:49.5,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,NewYearActPg,06:49.6,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,startGet_NewYearAct,06:51.9,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,toRealName_NewYearAct,06:53.1,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,addCrdAtCrdLstPg,06:53.1,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,bindcardCardno,07:25.5,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,bindcardCardno,07:37.8,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,bindcardCardno,07:52.0,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,NewYearActPg,09:47.4,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,697AtActArea,09:51.2,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,697AtIdxMainPg,09:51.2,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,QPRewardPg,09:52.1,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,activityAtIdxMainPg,09:57.9,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'785712045990631616,NewYearActPg,09:58.1,1,AppEvent,2018/3/1,,iOS,112.51.55.140,中国,福建,三明,Apple
'4518306324272367872,GuideBindCard,46:13.8,1,AppPageView,2018/3/1,,Android,60.17.160.87,中国,辽宁,鞍山,BBK
'4518306324272367872,Certification,47:44.8,1,AppPageView,2018/3/1,,Android,60.17.160.87,中国,辽宁,鞍山,BBK
'4518306324272367872,PayPasswordInput,48:06.0,1,AppPageView,2018/3/1,,Android,60.17.160.87,中国,辽宁,鞍山,BBK
'4518306324272367872,MinePg,48:08.0,1,AppPageView,2018/3/1,,Android,60.17.160.87,中国,辽宁,鞍山,BBK
'4518306324272367872,IdxMainPg,48:16.5,1,AppPageView,2018/3/1,,Android,60.17.160.87,中国,辽宁,鞍山,BBK
'4518306324272367872,Web,48:29.0,1,AppPageView,2018/3/1,,Android,60.17.160.87,中国,辽宁,鞍山,BBK
'4518306324272367872,IdxMainPg,48:31.0,1,AppPageView,2018/3/1,,Android,60.17.160.87,中国,辽宁,鞍山,BBK
'4518306324272367872,Web,52:03.7,1,AppPageView,2018/3/1,,Android,119.114.4.164,中国,辽宁,鞍山,BBK
'-7648461151153813696,close_start_page,58:41.4,1,AppEvent,2018/3/1,,Android,106.119.26.241,中国,河北,石家庄,Xiaomi
'-7648461151153813696,city_select,58:49.0,1,AppEvent,2018/3/1,,Android,106.119.26.241,中国,河北,石家庄,Xiaomi
'-7648461151153813696,loginAtIdxMainPg,58:59.9,1,AppEvent,2018/3/1,,Android,106.119.26.241,中国,河北,石家庄,Xiaomi
'-7648461151153813696,registerApply,59:03.0,1,AppEvent,2018/3/1,,Android,106.119.26.241,中国,河北,石家庄,Xiaomi
'-618111196277645245,WelcomeView,31:22.9,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,IdxMainPg,31:44.1,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,LoginView,32:25.7,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,Web,33:07.0,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,LoginView,33:53.2,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,Web,34:32.5,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,ChooseExistCard,34:41.3,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,AddCardView,35:03.8,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,CardRulesView,35:31.8,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,CardRulesView,36:12.5,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,Web,36:33.1,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,LoginView,36:33.8,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,LoginMobileCheck,36:47.6,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,LoginView,36:47.7,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'-618111196277645245,SetPatternView,36:53.2,1,AppPageView,2018/3/1,,Android,117.136.39.238,中国,广东,东莞,OPPO
'884905990640306499,WelcomeView,29:38.2,1,AppPageView,2018/3/1,,Android,123.181.75.109,中国,河北,沧州,AUX
'457335998474868419,login_user,04:01.6,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,login_pwd,04:06.9,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,registerApply,04:08.4,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,registerSubmit,04:16.0,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,registerCode,04:28.1,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,registerPwd,04:38.1,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,registerSuccess,04:38.5,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,loginSubmit,04:38.5,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,loginSuccess,04:39.7,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,addCrdAtCrdLstPg,05:03.5,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,activityAtIdxMainPg,05:22.6,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,NewYearActPg,05:23.6,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,startGet_NewYearAct,05:27.4,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,toRealName_NewYearAct,05:32.5,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,addCrdAtCrdLstPg,05:32.6,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,bindcardCardno,06:04.0,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,realnameSubmit,06:20.0,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,realnameSuccess,06:22.0,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,bindUnionPaySubmit,06:29.5,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,bindUnionPayConfirm,06:41.0,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,bindUnionPaySucc,06:42.0,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,setPayPasswordPg,06:42.6,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,setPayPasswordPg,06:47.1,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,setPayPasswordSucc,06:50.4,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,startGet_NewYearAct,06:53.0,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,openSucc_NewYearAct,06:53.5,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,startDraw_P2PActPg,07:01.3,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,P2PActPg,07:01.5,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,getSoon_P2PActPg,07:08.6,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,bankConf_P2PActPg,07:13.1,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,P2PActPg,07:24.7,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,activityAtIdxMainPg,07:26.9,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,haveGot_NewYearAct,07:27.3,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,350AtHotPay,07:46.4,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,178AtTopBar,07:52.9,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,178AtIdxMainPg,07:52.9,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,myInfoAtMinePg,07:58.4,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,luckMonyAtMinePg,08:03.2,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,custServAtMinePg,08:16.1,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,187AtActTheme,08:29.1,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,187AtIdxMainPg,08:29.1,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,CouponDtl,08:31.4,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,183AtActTheme,08:58.3,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
'457335998474868419,183AtIdxMainPg,08:58.3,1,AppEvent,2018/3/1,,iOS,60.6.204.42,中国,河北,邢台,Apple
